prefix	lemma	gloss	context	id	source
seq2seq_def	sob	no interior de; em meio a: os alunos caminham sob a chuva.	<def> sob </def> 	pt.defmod.68110	Dicio
seq2seq_def	especulativo	em que há especulação, pressuposição: câmbio especulativo.	<def> especulativo </def> 	pt.defmod.68111	Dicio
seq2seq_def	fúnebre	[figurado] que se refere à morte, aos mortos; que evoca a ideia da morte: ele tinha uma aparência fúnebre.	<def> fúnebre </def> 	pt.defmod.68112	Dicio
seq2seq_def	jangal	floresta, mata virgem.	<def> jangal </def> 	pt.defmod.68113	Dicio
seq2seq_def	fuzil	amigos estreitos por um fuzil político . 	<def> fuzil </def> 	pt.defmod.68114	Wikcionário
seq2seq_def	laosiano	laociano . 	<def> laosiano </def> 	pt.defmod.68115	Wikcionário
seq2seq_def	morte súbita	[medicina] término da vida de maneira abrupta, inesperada e imprevista.	<def> morte súbita </def> 	pt.defmod.68116	Dicio
seq2seq_def	abalar	fazer tremer, sacudir; estremecer: a tempestade abalou as árvores da rua; as árvores se abalaram com a tempestade.	<def> abalar </def> 	pt.defmod.68117	Dicio
seq2seq_def	precipitar	[figurado] provocar ruína, decadência; arruinar-se: precipitar uma amizade.	<def> precipitar </def> 	pt.defmod.68118	Dicio
seq2seq_def	fenda	vestuário. corte que permite, numa saia ou vestido, dar passos mais largos.	<def> fenda </def> 	pt.defmod.68119	Dicio
seq2seq_def	preço baixo	que não é caro; barato.	<def> preço baixo </def> 	pt.defmod.68120	Dicio
seq2seq_def	sarrar	foi expulso do metrô por tentar sarrar . 	<def> sarrar </def> 	pt.defmod.68121	Wikcionário
seq2seq_def	bissexual	que ou quem é concomitantemente homossexual e heterossexual.	<def> bissexual </def> 	pt.defmod.68122	Dicio
seq2seq_def	arrase	terceira pessoa do singular do imperativo negativo do verbo arrasar . 	<def> arrase </def> 	pt.defmod.68123	Wikcionário
seq2seq_def	lenho	[botânica] principal tecido que sustenta a planta e conduz água e sais das raízes às folhas.	<def> lenho </def> 	pt.defmod.68124	Dicio
seq2seq_def	rapa	golpe de capoeira; rasteira.	<def> rapa </def> 	pt.defmod.68125	Dicio
seq2seq_def	sinal	toque de campainha; sineta: não ouvimos o sinal do recreio.	<def> sinal </def> 	pt.defmod.68126	Dicio
seq2seq_def	cepa	[botânica] nome comum às plantas da família das vitáceas, do génerovitis, cultivadas por seus frutos, as uvas; videira.	<def> cepa </def> 	pt.defmod.68127	Dicio
seq2seq_def	nuclídeo	espécie de átomo caracterizado por seu número de prótons, número de nêutrons e a energia contida no núcleo, ou ainda pelo número atômico, número de massa ou massa atômica.	<def> nuclídeo </def> 	pt.defmod.68128	Dicio
seq2seq_def	caixa postal	caixa situada em agência dos correios, que possui um número de identificação postal, e na qual se deposita a correspondência destina ao proprietário desta caixa.	<def> caixa postal </def> 	pt.defmod.68129	Dicio
seq2seq_def	uçu	o mesmo que guassu ou guaçu.	<def> uçu </def> 	pt.defmod.68130	Dicio
seq2seq_def	lendário	personagem que figura uma lenda: o lendário saci-pererê.	<def> lendário </def> 	pt.defmod.68131	Dicio
seq2seq_def	passa	cuidar (principalmente de criança) . 	<def> passa </def> 	pt.defmod.68132	Wikcionário
seq2seq_def	hérnia	saída de um órgão, total ou parcialmente, da cavidade onde normalmente se encontra, através de um orifício natural ou acidental: hérnias umbilicais, crurais, lombares, diafragmáticas.	<def> hérnia </def> 	pt.defmod.68133	Dicio
seq2seq_def	sobre-humano	que ultrapassa os limites impostos pela natureza humana.	<def> sobre-humano </def> 	pt.defmod.68134	Dicio
seq2seq_def	fechar	colocar cercas ou limites; impor cerco; cercar: o jardim fechava a propriedade.	<def> fechar </def> 	pt.defmod.68135	Dicio
seq2seq_def	mais-valia	aumento significativo no valor de algo por ter sido alvo de melhorias.	<def> mais-valia </def> 	pt.defmod.68136	Dicio
seq2seq_def	conserto	ação de consertar, de fazer reparos ou melhorias em; reparação: conserto de carro.	<def> conserto </def> 	pt.defmod.68137	Dicio
seq2seq_def	líquido	diz-se do corpo cujas moléculas, dotadas de extrema mobilidade, fazem-no tomar a forma do recipiente que o contém. (é um dos estados químicos dos corpos, oposto ao sólido e ao gasoso.).	<def> líquido </def> 	pt.defmod.68138	Dicio
seq2seq_def	bucólica	forma feminina de bucólico . 	<def> bucólica </def> 	pt.defmod.68139	Wikcionário
seq2seq_def	embote	terceira pessoa do singular do imperativo afirmativo do verbo embotar . 	<def> embote </def> 	pt.defmod.68140	Wikcionário
seq2seq_def	passo	a andadura mais lenta do cavalo ou de outra cavalgadura.	<def> passo </def> 	pt.defmod.68141	Dicio
seq2seq_def	óptica	sessão da física que se dedica ao estudo das normas de radiações luminosas e dos fenômenos da visão.	<def> óptica </def> 	pt.defmod.68142	Dicio
seq2seq_def	vareta	varinha fina e comprida de ferro ou de pau para limpar o interior dos canos das espingardas e pistolas e para lhes calcar a carga.	<def> vareta </def> 	pt.defmod.68143	Dicio
seq2seq_def	singrar	navegar à vela; velejar: preferia estar horas ao mar, singrando.	<def> singrar </def> 	pt.defmod.68144	Dicio
seq2seq_def	exibir	fazer uma aparição pública ou apresentar-se para um público específico: a igreja passou a exibir arte-sacra; ele insiste em se exibir.	<def> exibir </def> 	pt.defmod.68145	Dicio
seq2seq_def	negrada	grupo, gente, pessoal.	<def> negrada </def> 	pt.defmod.68146	Dicio
seq2seq_def	intermediário	mediador; diz-se da pessoa que interfere, buscando obter algo para alguém.	<def> intermediário </def> 	pt.defmod.68147	Dicio
seq2seq_def	cartucho de jogo	[jogo] objeto feito de uma carcaça plástica que encerra um circuito com memória onde está gravado um jogo eletrônico e que tem uma saída com um bocal de encaixe a um eslote de leitura de console . 	<def> cartucho de jogo </def> 	pt.defmod.68148	Wikcionário
seq2seq_def	falso testemunho	[jurídico] testemunho que busca alterar a realidade ou a verdade dos fatos, especialmente numa circunstância de crime: foi julgado por apresentar falso testemunho em benefício do réu.	<def> falso testemunho </def> 	pt.defmod.68149	Dicio
seq2seq_def	caixa negra	nome popular de um sistema de registro de voz e dados existente nos aviões . 	<def> caixa negra </def> 	pt.defmod.68150	Wikcionário
seq2seq_def	deste	mencionado de maneira muito recente ou usado para inserir uma informação nova no texto ou no diálogo: nunca te falei deste meu irmão.	<def> deste </def> 	pt.defmod.68151	Dicio
seq2seq_def	quina	nome comum a várias plantas da américa do sul, pertencentes a diversas famílias botânicas, cuja casca tem propriedades antifebris.	<def> quina </def> 	pt.defmod.68152	Dicio
seq2seq_def	gangue	bando, quadrilha ou corja; grupo organizado que se reúne para prejudicar algo ou alguém; conjunto de bandidos ou malfeitores.	<def> gangue </def> 	pt.defmod.68153	Dicio
seq2seq_def	empregado	pessoa que exerce funções em estabelecimento público ou particular: empregado de escritório.	<def> empregado </def> 	pt.defmod.68154	Dicio
seq2seq_def	laica	relacionado com mundo ordinário, com a vida civil.	<def> laica </def> 	pt.defmod.68155	Dicio
seq2seq_def	jaburu	[brasil] nome que se dá a diversas aves pernaltas parecidas com a cegonha européia.	<def> jaburu </def> 	pt.defmod.68156	Dicio
seq2seq_def	tem	[gramática] a grafia têm, com acento, refere-se à forma plural: eles têm uma casa; as empresas têm muitos funcionários.	<def> tem </def> 	pt.defmod.68157	Dicio
seq2seq_def	auditor	juiz de direito agregado aos tribunais da justiça militar.	<def> auditor </def> 	pt.defmod.68158	Dicio
seq2seq_def	corcel	corcel . 	<def> corcel </def> 	pt.defmod.68159	Wikcionário
seq2seq_def	colorado	[política] membro de certo partido político do uruguai.	<def> colorado </def> 	pt.defmod.68160	Dicio
seq2seq_def	universitário	membro de uma universidade . 	<def> universitário </def> 	pt.defmod.68161	Wikcionário
seq2seq_def	obséquio	ação de obsequiar, de fazer favores a alguém; favor.	<def> obséquio </def> 	pt.defmod.68162	Dicio
seq2seq_def	canora	feminino de canoro . 	<def> canora </def> 	pt.defmod.68163	Wikcionário
seq2seq_def	pecado	[por extensão] violação de alguma norma e/ou dever; erro: aquilo foi um pecado musical.	<def> pecado </def> 	pt.defmod.68164	Dicio
seq2seq_def	importuno	que incomoda com sua ação repetida ou fora de propósito; que é desagradável, inconveniente; insuportável, incômodo, impertinente: pergunta importuna.	<def> importuno </def> 	pt.defmod.68165	Dicio
seq2seq_def	exilado	pessoa que, por razões políticas, foi obrigada a deixar sua pátria, seu país; expatriado, desterrado: os exilado voltarão ao brasil.	<def> exilado </def> 	pt.defmod.68166	Dicio
seq2seq_def	revelação	coisa revelada; denúncia; confidência; manifestação; prova . 	<def> revelação </def> 	pt.defmod.68167	Wikcionário
seq2seq_def	retém	tudo aquilo que permanece de modo sobressalente; o que sobra; excedente.	<def> retém </def> 	pt.defmod.68168	Dicio
seq2seq_def	cara de cu	o que foi que você fez com mamãe para ela estar com essebucho e com essa cara de cu? . 	<def> cara de cu </def> 	pt.defmod.68169	Wikcionário
seq2seq_def	iniciativa	ação de quem propõe ou faz primeiro algo: tomar a iniciativa de uma medida.	<def> iniciativa </def> 	pt.defmod.68170	Dicio
seq2seq_def	cadeira	lugar ocupado por membro de uma corporação . 	<def> cadeira </def> 	pt.defmod.68171	Wikcionário
seq2seq_def	isolar a bola	expressão utilizada no futebol quando chuta-se a bola com muita força para longe . 	<def> isolar a bola </def> 	pt.defmod.68172	Wikcionário
seq2seq_def	rusticidade	excesso de simplicidade que se aproxima da grosseria.	<def> rusticidade </def> 	pt.defmod.68173	Dicio
seq2seq_def	lotado	que foi estabelecido num lugar ou posto determinado: empregado lotado na assessoria do deputado.	<def> lotado </def> 	pt.defmod.68174	Dicio
seq2seq_def	urupuca	armação protetora, geralmente de achas de lenha, sobre a cova das mudas de café recém-plantadas.	<def> urupuca </def> 	pt.defmod.68175	Dicio
seq2seq_def	valor	[música] tempo que se refere à duração de uma nota ou de uma pausa.	<def> valor </def> 	pt.defmod.68176	Dicio
seq2seq_def	esvair	transformar algo de tons fortes para cores mais fracas ou desmaiar: na fotografia em preto e branco não se esvai a cor de seus olhos; esvaiu-se e caiu ali mesmo.	<def> esvair </def> 	pt.defmod.68177	Dicio
seq2seq_def	cavalete	peça de madeira, marfim etc. que serve para levantar as cordas de instrumentos de música (violinos etc.).	<def> cavalete </def> 	pt.defmod.68178	Dicio
seq2seq_def	opiniático	que tem perseverança, obstinação.	<def> opiniático </def> 	pt.defmod.68179	Dicio
seq2seq_def	unipolar	que tem um só pólo: interruptor unipolar.	<def> unipolar </def> 	pt.defmod.68180	Dicio
seq2seq_def	pirotécnico	fogueteiro.	<def> pirotécnico </def> 	pt.defmod.68181	Dicio
seq2seq_def	aversão	excesso de repugnância direcionado a alguém ou a alguma coisa; ódio ou rancor: aversão ao trabalho; aversão por pessoas mentirosas.	<def> aversão </def> 	pt.defmod.68182	Dicio
seq2seq_def	gravar	esculpir figuras ou letras no metal com o buril, na madeira com a goiva ou canivete, no mármore ou pedra com o cinzel: gravar uma inscrição.	<def> gravar </def> 	pt.defmod.68183	Dicio
seq2seq_def	votas	segunda pessoa do singular do presente indicativo do verbo votar . 	<def> votas </def> 	pt.defmod.68184	Wikcionário
seq2seq_def	rendição	endríaco . 	<def> rendição </def> 	pt.defmod.68185	Wikcionário
seq2seq_def	avulso	folha avulsa; folha impressa que, contendo um anúncio ou manifesto, deve ser distribuída ao público.	<def> avulso </def> 	pt.defmod.68186	Dicio
seq2seq_def	cadência	[música] unidade abstrata que mede o tempo musical, marcando as relações de ritmo.	<def> cadência </def> 	pt.defmod.68187	Dicio
seq2seq_def	beagle	([estrangeirismo] e cinologia) bigle (raça de cães) . 	<def> beagle </def> 	pt.defmod.68188	Wikcionário
seq2seq_def	poeticamente	de maneira poética; de acordo com as normas poéticas; que há estilo poético: o conteúdo está poeticamente perfeito.	<def> poeticamente </def> 	pt.defmod.68189	Dicio
seq2seq_def	nique	[portugal] furo, feito num pião com a ferreta de outro.	<def> nique </def> 	pt.defmod.68190	Dicio
seq2seq_def	transviado	que se opõe aos padrões comportamentais preestabelecidos ou vigentes.	<def> transviado </def> 	pt.defmod.68191	Dicio
seq2seq_def	física	física matemática, física cujas leis são traduzidas por equações.	<def> física </def> 	pt.defmod.68192	Dicio
seq2seq_def	imprimir	[figurado] atribuir alguma qualidade, característica a algo ou alguém; conferir: sua festa imprimia requinte aos convidados.	<def> imprimir </def> 	pt.defmod.68193	Dicio
seq2seq_def	quiropraxia	[medicina] o mesmo que quiroprática . 	<def> quiropraxia </def> 	pt.defmod.68194	Wikcionário
seq2seq_def	fina	[figurado] que é elegante ou se comporta com requinte: presidente fina.	<def> fina </def> 	pt.defmod.68195	Dicio
seq2seq_def	janeleira	mulher que gosta demasiadamente de estar à janela.	<def> janeleira </def> 	pt.defmod.68196	Dicio
seq2seq_def	cadafalso	forca; instrumento usado para execução dos condenados a estrangulamento.	<def> cadafalso </def> 	pt.defmod.68197	Dicio
seq2seq_def	tóxico	capaz de entorpecer por afetar o sistema nervoso; droga.	<def> tóxico </def> 	pt.defmod.68198	Dicio
seq2seq_def	nefelibata	[por extensão] pej. diz-se do escritor que não cumpre regras literárias.	<def> nefelibata </def> 	pt.defmod.68199	Dicio
seq2seq_def	exposto	que sofreu a ação do sol (filme ou substância para uso fotográfico).	<def> exposto </def> 	pt.defmod.68200	Dicio
seq2seq_def	diretamente	relação íntima de parentesco: eles estão diretamente ligados um ao outro.	<def> diretamente </def> 	pt.defmod.68201	Dicio
seq2seq_def	barrete	touca, gorro; solidéu.	<def> barrete </def> 	pt.defmod.68202	Dicio
seq2seq_def	trom	arma de fogo cujo tubo tem comprimento superior a vinte calibres; canhão.	<def> trom </def> 	pt.defmod.68203	Dicio
seq2seq_def	uroscopia	exame da urina.	<def> uroscopia </def> 	pt.defmod.68204	Dicio
seq2seq_def	inquieto	sujeito inquieto, agitado, desassossegado, preocupado.	<def> inquieto </def> 	pt.defmod.68205	Dicio
seq2seq_def	miopia	miopia . 	<def> miopia </def> 	pt.defmod.68206	Wikcionário
seq2seq_def	discriminado	algo ou alguém que foi alvo de discriminação; aquilo que se discriminou.	<def> discriminado </def> 	pt.defmod.68207	Dicio
seq2seq_def	graduação	colação ou cerimônia de conclusão desse curso; formatura.	<def> graduação </def> 	pt.defmod.68208	Dicio
seq2seq_def	distingue	ação de distinguir; ato de entender ou de perceber a diferença entre uma coisa e outra: o aluno não distingue história de geografia.	<def> distingue </def> 	pt.defmod.68209	Dicio
seq2seq_def	opção	ação de optar, de escolher entre duas ou várias coisas; escolha, preferência.	<def> opção </def> 	pt.defmod.68210	Dicio
seq2seq_def	roubo	delito cometido por quem se apossa indevidamente de coisa móvel pertencente a outrem.	<def> roubo </def> 	pt.defmod.68211	Dicio
seq2seq_def	faixa	jóquei que auxilia outro no mesmo páreo.	<def> faixa </def> 	pt.defmod.68212	Dicio
seq2seq_def	longarina	em construção naval, peça de ligação longitudinal, constituída de perfilados ou peças de samblagem que cruzam internamente as cavernas. o mesmo que travessa.	<def> longarina </def> 	pt.defmod.68213	Dicio
seq2seq_def	prepotência	particularidade do que ou de quem é prepotente.	<def> prepotência </def> 	pt.defmod.68214	Dicio
seq2seq_def	para-choque	peça anexada ao solo que, nas ferrovias, reduz a velocidade das locomotivas e dos vagões na parte extrema das linhas.	<def> para-choque </def> 	pt.defmod.68215	Dicio
seq2seq_def	lerda	feminino de lerdo . 	<def> lerda </def> 	pt.defmod.68216	Wikcionário
seq2seq_def	dentista	pessoa que se especializou em odontologia; quem se concentra no tratamento dos dentes; odontólogo ou odontologista.	<def> dentista </def> 	pt.defmod.68217	Dicio
seq2seq_def	jabá	dinheiro que se dá como gratificação.	<def> jabá </def> 	pt.defmod.68218	Dicio
seq2seq_def	brecar	fazer parar um veículo por ação de freios.	<def> brecar </def> 	pt.defmod.68219	Dicio
seq2seq_def	múnus	obrigação que deve ser feita por alguém; as funções realizadas por um indivíduo; tarefa ou trabalho.	<def> múnus </def> 	pt.defmod.68220	Dicio
